"","age","female","hisp","education","earnings","hours","week","union","uncov","region","race","marital"
"498",49,0,0,16,30000,40,52,0,0,1,1,5
"499",58,0,0,18,1e+05,70,52,0,0,1,1,1
"500",45,0,0,16,389599,55,52,0,0,1,1,1
"501",49,1,0,18,57000,40,52,1,0,1,1,5
"502",55,0,0,16,55000,45,52,1,0,1,1,7
"503",56,0,0,12,51000,40,52,1,0,1,1,5
"504",60,1,0,12,23000,40,52,0,0,1,1,1
"505",40,0,0,16,104000,40,52,1,0,1,1,1
"506",40,0,0,18,20000,50,49,0,0,1,1,7
"507",25,0,0,16,35002,40,52,0,0,1,1,7
"508",35,0,0,16,23000,40,52,0,0,1,1,7
"509",21,0,0,13,11960,36,52,0,0,1,4,7
"510",34,0,0,16,60000,45,52,0,0,1,1,1
"511",33,1,0,20,103069,65,52,0,0,1,1,1
"512",53,0,0,12,62000,40,52,0,0,1,1,3
"513",24,1,0,16,26000,36,52,0,0,1,1,7
"514",51,1,0,14,44000,40,52,0,0,1,7,1
"515",35,0,0,12,60000,50,52,0,0,1,1,1
"516",37,1,0,14,45000,40,52,0,0,1,1,2
"517",48,0,0,12,56000,70,52,0,0,1,1,1
"518",42,1,0,14,30000,40,52,0,0,1,1,1
"519",52,0,0,12,30000,40,52,0,0,1,1,1
"520",40,0,0,13,30000,40,52,0,0,1,2,5
"521",52,1,0,16,32579,40,52,0,0,1,1,5
"522",61,0,0,12,30426,40,52,0,0,1,2,5
"523",51,0,0,12,45000,40,52,0,0,1,1,1
"524",46,1,0,14,40000,37,48,0,0,1,1,1
"525",43,1,0,18,45000,45,52,0,0,1,1,1
"526",49,0,0,16,96000,42,52,0,0,1,1,1
"527",72,0,0,12,90000,40,52,0,0,1,1,1
"528",60,1,0,14,75000,60,52,0,0,1,1,5
"529",57,0,0,16,43000,40,52,0,0,1,1,1
"530",26,0,0,13,30000,45,52,0,0,1,1,7
"531",37,0,0,12,35000,40,52,0,0,1,1,1
"532",47,1,0,13,60000,50,50,0,0,1,1,7
"533",36,0,0,18,58000,40,52,0,0,1,1,1
"534",50,0,0,13,44000,40,52,0,0,1,1,5
"535",21,0,0,13,26000,40,52,0,0,1,1,7
"536",53,1,0,12,34000,36,52,0,0,1,1,5
"537",54,0,0,20,65000,60,52,0,0,1,1,1
"538",59,1,0,16,60000,80,52,0,0,1,1,1
"539",45,1,0,16,41000,40,52,0,0,1,1,1
"540",36,0,0,13,55000,47,52,0,0,1,1,1
"541",42,1,0,13,30000,40,52,0,0,1,1,1
"542",62,0,0,13,38000,40,52,0,0,1,1,1
"543",48,0,0,16,70000,40,52,0,0,1,1,1
"544",45,1,0,16,75000,50,52,0,0,1,1,1
"545",45,0,0,16,68000,50,52,0,0,1,1,1
"546",46,1,0,16,407720,50,52,0,0,1,1,1
"547",31,0,0,14,48002,40,52,0,0,1,1,7
"548",27,0,0,16,41000,45,52,0,0,1,1,1
"549",32,0,0,16,102000,60,52,0,0,1,1,1
"550",29,1,0,16,58000,40,52,0,0,1,1,1
"551",38,0,0,14,27000,70,52,0,0,1,4,1
"552",33,0,0,16,40000,40,52,0,0,1,1,1
"553",28,1,0,18,35000,40,52,0,0,1,1,1
"554",39,1,0,16,33000,42,52,0,0,1,1,1
"555",38,0,0,16,47500,46,52,0,0,1,1,1
"556",48,1,0,12,30000,40,52,0,0,1,1,3
"557",37,0,0,13,43000,50,52,0,0,1,1,7
"558",44,1,0,13,44000,50,52,0,0,1,1,5
"559",37,1,0,16,31000,40,52,0,0,1,1,1
"560",34,0,0,12,42000,40,52,0,0,1,1,1
"561",44,1,0,16,76000,40,52,0,0,1,1,1
"562",47,0,0,12,40000,40,52,0,0,1,1,1
"563",67,0,0,10,25000,40,52,0,0,1,1,1
"564",47,0,0,16,95000,45,52,0,0,1,1,1
"565",30,1,0,16,55000,40,52,0,0,1,1,1
"566",33,0,0,16,45000,40,52,0,0,1,1,1
"567",48,0,0,16,160000,45,52,0,0,1,1,1
"568",57,1,0,16,60000,55,52,0,0,1,1,4
"569",40,1,0,16,52000,40,52,0,0,1,1,1
"570",31,0,0,18,40000,45,52,0,0,1,1,1
"571",53,1,0,18,80,45,52,0,0,1,1,1
"572",57,0,0,18,110000,45,52,0,0,1,1,1
"573",47,1,0,20,150000,50,52,0,0,1,1,1
"574",50,0,0,18,160000,60,52,0,0,1,1,1
"575",50,0,0,16,130000,40,52,0,0,1,1,1
"576",56,0,0,16,70600,50,52,0,0,1,1,6
"577",53,0,0,18,190000,45,52,0,0,1,1,1
"578",54,0,0,16,50000,40,52,0,0,1,1,1
"579",52,0,0,16,2e+05,50,52,0,0,1,1,1
"580",28,0,0,16,46000,40,52,0,0,1,1,7
"581",47,0,0,12,80000,75,52,0,0,1,1,1
"582",61,0,0,13,62500,40,52,1,0,1,1,1
"583",32,0,0,16,50000,40,52,0,0,1,1,1
"584",34,1,0,16,70000,40,52,0,0,1,1,1
"585",42,0,0,18,106000,55,52,1,0,1,1,1
"586",50,0,0,18,95000,50,52,0,0,1,1,1
"587",46,0,0,14,1e+05,40,52,0,0,1,1,5
"588",50,1,0,14,46000,50,52,0,0,1,1,5
"589",21,1,0,13,45000,40,52,0,0,1,1,7
"590",43,0,0,18,55000,55,52,0,0,1,1,1
"591",42,0,0,16,32242,40,52,0,0,1,1,1
"592",24,1,0,16,28000,40,52,0,0,1,1,7
"593",40,0,0,12,34400,56,52,0,0,1,1,1
"594",28,0,0,13,22000,50,52,0,0,1,1,5
"595",26,0,0,14,33000,42,52,0,0,1,1,1
"596",24,1,0,16,27000,40,52,0,0,1,1,1
"597",21,0,0,13,54000,42,52,0,0,1,1,7
"598",40,0,0,14,120000,50,52,0,0,1,1,1
"599",48,0,0,16,120000,50,52,0,0,1,1,1
"600",50,0,0,16,32000,40,52,0,0,1,1,1
"601",42,0,0,18,64000,50,52,0,0,1,1,7
"602",42,0,0,16,38000,50,52,0,0,1,1,7
"603",44,1,0,14,42000,40,52,0,0,1,1,5
"604",44,1,0,18,53500,45,52,0,0,1,1,1
"605",49,0,0,16,60000,47,52,0,0,1,1,1
"606",47,0,0,12,20000,40,52,0,0,1,1,5
"607",22,1,0,12,29800,40,52,0,0,1,1,7
"608",58,1,0,12,23000,40,52,0,0,1,1,1
"609",33,0,0,14,32400,40,52,0,0,1,7,5
"610",33,1,0,16,49000,40,52,0,0,1,1,5
"611",52,1,0,16,50000,40,52,0,0,1,1,1
"612",34,1,0,16,32000,40,52,0,0,1,1,1
"613",47,0,0,16,389599,60,52,0,0,1,1,1
"614",64,0,0,18,150000,50,52,0,0,1,1,1
"615",56,0,0,16,60000,50,52,0,0,1,1,1
"616",47,0,0,16,70000,50,52,0,0,1,1,1
"617",29,1,0,13,19000,40,52,0,0,1,1,5
"618",30,0,0,10,22500,36,52,0,0,1,1,7
"619",28,1,0,18,45000,40,52,0,0,1,1,7
"620",23,1,0,16,40000,40,52,0,0,1,1,7
"621",18,1,0,12,8300,40,48,0,0,1,1,7
"622",33,1,0,18,1e+05,60,52,0,0,1,1,1
"623",45,1,0,14,43000,40,52,0,0,1,1,1
"624",62,0,0,16,172000,48,52,0,0,1,1,1
"625",51,0,0,16,85000,60,52,0,0,1,1,1
"626",33,1,0,18,48000,45,52,0,0,1,1,1
"627",45,0,0,16,60000,40,52,0,0,1,1,1
"628",36,0,0,16,32000,40,52,0,0,1,1,5
"629",39,1,0,16,60000,40,52,0,0,1,1,5
"630",54,0,0,18,93000,50,52,0,0,1,1,1
"631",55,1,0,18,60000,60,52,0,0,1,1,1
"632",43,0,0,13,44000,45,52,0,0,1,1,1
"633",43,1,0,16,150000,40,52,0,0,1,1,1
"634",28,1,0,16,37000,40,52,0,0,1,1,7
"635",31,0,0,16,80000,40,52,0,0,1,1,7
"636",37,0,0,16,55000,40,52,0,0,1,1,5
"637",52,1,0,13,23002,40,52,0,0,1,1,5
"638",62,0,1,13,24000,36,52,0,0,1,1,5
"639",51,0,1,16,88000,40,52,0,0,1,1,1
"640",55,1,0,16,50000,40,52,0,0,1,1,1
"641",55,0,0,13,65000,60,52,0,0,1,1,1
"642",48,1,0,16,61000,36,52,0,0,1,1,1
"643",32,0,0,18,75000,40,52,0,0,1,1,1
"644",39,1,0,16,50000,40,52,0,0,1,1,5
"645",41,0,0,12,66000,43,52,0,0,1,1,1
"646",45,1,0,13,29000,40,52,0,0,1,2,5
"647",35,1,0,13,40000,60,52,0,0,1,1,7
"648",53,1,0,20,150000,40,52,0,0,1,1,5
"649",37,0,0,12,80000,40,52,0,0,1,1,1
"650",50,0,0,12,40000,40,52,0,0,1,1,1
"651",34,0,0,16,95000,45,52,0,0,1,1,1
"652",52,0,0,16,1e+05,55,52,0,0,1,1,1
"653",34,0,0,16,30000,40,50,0,0,1,6,1
"654",40,0,0,14,15000,60,52,0,0,1,1,1
"655",45,1,0,16,24500,50,52,0,0,1,1,1
"656",34,0,0,12,45000,40,52,0,0,1,1,1
"657",46,0,0,16,1e+05,45,52,0,0,1,1,1
"658",43,1,0,12,407720,60,52,0,0,1,1,1
"659",55,0,0,16,105000,45,52,0,0,1,1,1
"660",61,1,0,18,75000,50,52,0,0,1,1,1
"661",45,0,0,18,2e+05,60,52,0,0,1,1,1
"662",41,0,0,12,64000,60,52,0,0,1,1,1
"663",29,1,0,12,33000,40,52,0,0,1,1,1
"664",31,0,0,12,43000,40,52,0,0,1,1,1
"665",33,1,0,14,28000,40,52,0,0,1,1,1
"666",40,0,0,13,30000,40,52,0,0,1,1,1
"667",56,0,0,20,2e+05,45,52,0,0,1,1,1
"668",36,0,0,13,50000,45,52,0,0,1,1,1
"669",35,1,0,16,110000,40,52,0,0,1,1,1
"670",43,0,0,16,60000,40,52,0,0,1,1,1
"671",45,0,0,16,2e+05,60,52,0,0,1,7,1
"672",51,1,0,16,55000,45,52,0,0,1,1,1
"673",45,1,0,14,36000,48,52,0,0,1,1,1
"674",50,0,0,18,389599,40,52,0,0,1,1,1
"675",44,0,0,16,389599,50,52,0,0,1,1,1
"676",47,1,0,16,70000,40,52,0,0,1,1,5
"677",40,0,0,14,28000,40,52,0,0,1,1,1
"678",41,1,0,16,66000,40,52,0,0,1,1,5
"679",31,1,0,16,45000,40,52,0,0,1,1,1
"680",36,0,0,12,53500,40,52,0,0,1,1,1
"681",34,0,0,18,124887,50,52,0,0,1,1,1
"682",45,0,0,16,50000,40,52,0,0,1,1,1
"683",49,0,0,16,88000,55,52,0,0,1,1,1
"684",52,0,0,16,23000,40,52,0,0,1,1,1
"685",47,0,0,16,92000,45,52,0,0,1,1,1
"686",23,0,0,16,40000,40,52,0,0,1,7,7
"687",53,0,0,13,63650,45,52,0,0,1,1,1
"688",52,0,0,13,40000,40,52,0,0,1,2,1
"689",46,1,0,13,39000,40,52,0,0,1,1,5
"690",25,0,0,13,45000,50,52,0,0,1,1,7
"691",52,0,0,18,98000,40,52,0,0,1,1,1
"692",54,1,0,14,80000,45,52,0,0,1,1,5
"693",45,0,0,16,120000,55,52,0,0,1,1,1
"694",49,0,0,14,75000,40,52,0,0,1,1,1
"695",30,0,0,13,2000,55,52,0,0,1,1,7
"696",45,0,0,13,48000,43,52,0,0,1,1,5
"697",39,0,0,16,45000,40,52,0,0,1,1,1
"698",37,1,0,18,31500,40,52,0,0,1,1,1
"699",30,1,0,16,37000,40,52,0,0,1,1,1
"700",29,0,0,18,1e+05,50,52,0,0,1,1,1
"701",53,0,0,14,45000,40,52,0,0,1,1,1
"702",57,1,0,14,28000,40,52,0,0,1,1,1
"703",58,0,0,13,55000,45,52,0,0,1,1,5
"704",68,0,0,16,52000,50,52,0,0,1,1,1
"705",28,1,0,16,23000,41,52,0,0,1,1,7
"706",63,0,0,12,46494,40,52,0,0,1,1,1
"707",20,1,0,12,18600,40,52,0,0,1,1,1
"708",34,0,0,16,40458,50,52,0,0,1,1,1
"709",58,0,0,12,22000,40,52,0,0,1,1,1
"710",53,1,0,13,65000,60,52,0,0,1,1,5
"711",50,0,0,16,63000,40,52,0,0,1,1,1
"712",61,0,0,12,150000,50,52,0,0,1,1,1
"713",28,1,0,20,50000,40,52,0,0,1,1,7
"714",45,0,0,18,69000,40,52,0,0,1,1,5
"715",41,0,1,12,11250,40,52,0,0,1,1,1
"716",27,0,0,12,33500,40,52,0,0,1,1,1
"717",41,1,0,12,16000,40,52,0,0,1,1,1
"718",44,0,0,11,42000,40,52,0,0,1,1,1
"719",46,1,0,13,38000,40,52,0,0,1,1,4
"720",31,0,0,16,30000,52,52,0,0,1,1,7
"721",52,0,0,11,16000,50,52,0,0,1,1,1
"722",51,0,0,20,120000,40,51,0,0,1,1,1
"723",53,0,0,14,89000,50,52,0,0,1,1,1
"724",38,1,0,18,407720,60,52,0,0,1,1,1
"725",29,0,0,16,20000,38,49,1,0,1,1,1
"726",68,0,0,16,34101,55,50,0,1,1,1,1
"727",54,1,0,12,53316,50,52,0,0,1,1,1
"728",41,0,0,13,60000,60,52,0,0,1,1,1
"729",47,1,1,12,70000,40,52,0,0,1,1,1
"730",53,0,0,14,36400,40,52,0,0,1,1,1
"731",51,1,0,16,45000,40,52,0,0,1,1,1
"732",38,1,0,13,32469,40,52,0,0,1,1,7
"733",64,1,0,11,35360,40,52,0,0,1,1,5
"734",51,0,0,14,1e+05,50,52,0,0,1,1,1
"735",51,1,0,18,50000,60,52,0,0,1,1,1
"736",52,0,0,14,60000,80,52,0,0,1,1,1
"737",24,0,0,14,26200,80,52,0,0,1,1,7
"738",62,1,0,12,60000,40,52,0,0,1,1,1
"739",54,0,0,12,63000,40,52,0,0,1,1,4
"740",58,1,0,13,49000,40,52,0,0,1,1,1
"741",58,0,0,13,55000,40,52,0,0,1,1,1
"742",47,1,0,12,20800,44,52,0,0,1,4,1
"743",49,0,0,12,23900,44,52,0,0,1,4,1
"744",27,1,0,12,34000,40,52,0,0,1,1,5
"745",39,0,0,13,34000,40,52,0,0,1,1,5
"746",47,1,0,12,28000,40,52,0,0,1,1,5
"747",20,0,0,12,35000,40,48,0,0,1,1,7
"748",46,1,0,14,35351,40,52,0,0,1,1,1
"749",35,0,0,18,69000,40,52,0,0,1,1,1
"750",35,1,0,16,55000,40,52,0,0,1,1,1
"751",41,0,0,12,15000,40,52,0,0,1,1,7
"752",52,0,0,12,48000,40,52,0,0,1,1,1
"753",48,1,0,14,32000,40,52,0,0,1,1,1
"754",58,0,0,16,87000,40,52,0,0,1,1,1
"755",43,1,0,12,4000,75,52,0,0,1,1,5
"756",19,1,0,12,7000,40,52,0,0,1,1,7
"757",43,0,0,13,20800,40,52,0,0,1,1,5
"758",44,0,0,16,122946,50,52,0,0,1,1,5
"759",55,0,0,16,62000,40,52,0,0,1,1,5
"760",59,0,0,16,115000,50,52,0,0,1,1,1
"761",48,0,0,12,21000,40,52,0,0,1,4,3
"762",40,0,0,12,20000,40,52,0,0,1,1,1
"763",26,1,0,12,32000,40,52,0,0,1,1,1
"764",30,1,0,12,35000,50,52,0,0,1,1,7
"765",47,0,0,12,34000,39,52,0,0,1,1,5
"766",21,0,0,12,40000,40,52,0,0,1,1,7
"767",39,0,0,18,75000,45,52,0,0,1,1,1
"768",43,0,0,18,75000,50,52,0,0,1,1,1
"769",20,0,0,12,26000,45,52,0,0,1,1,7
"770",38,1,0,12,15000,40,52,0,0,1,1,5
"771",34,1,0,14,40420,44,52,0,0,1,1,7
"772",37,1,0,12,47387,41,52,0,0,1,1,5
"773",30,0,0,13,32759,40,52,0,0,1,1,7
"774",29,1,0,20,39910,40,52,0,0,1,1,7
"775",57,1,0,18,94000,47,52,0,0,1,1,7
"776",39,0,0,13,39000,42,48,0,0,1,1,5
"777",32,1,0,12,35337,42,52,0,0,1,1,7
"778",24,0,0,12,21250,40,50,0,0,1,1,7
"779",53,0,0,12,95000,40,52,0,0,1,1,5
"780",58,1,0,13,32000,38,52,0,0,1,1,4
"781",35,0,0,14,39247,50,52,0,0,1,1,1
"782",41,0,0,12,62000,45,52,0,0,1,1,1
"783",53,0,0,20,175000,50,52,0,0,1,1,1
"784",50,0,0,13,50000,40,52,0,0,1,1,1
"785",52,1,0,14,30000,40,52,0,0,1,1,1
"786",26,0,0,13,30000,40,52,0,0,1,1,7
"787",24,1,0,16,30000,40,52,0,0,1,1,7
"788",56,0,0,13,75000,40,52,0,0,1,1,1
"789",47,1,0,13,30000,40,52,0,0,1,1,1
"790",29,1,0,13,26000,40,52,0,0,1,1,5
"791",47,1,0,11,24600,38,52,0,0,1,1,5
"792",56,0,0,13,48013,48,52,0,0,1,1,6
"793",32,0,0,12,53000,55,52,0,0,1,1,1
"794",33,1,0,14,45000,40,52,0,0,1,1,1
"795",41,0,0,18,58000,45,52,0,0,1,1,1
"796",41,1,0,18,37000,40,52,0,0,1,1,1
"797",62,0,0,16,2e+05,60,48,0,0,1,1,1
"798",44,1,0,12,28000,38,52,0,0,1,1,1
"799",36,0,0,12,22000,40,52,0,0,1,1,1
"800",51,1,0,16,40000,52,52,0,0,1,1,6
"801",28,1,0,16,40000,40,52,0,0,1,1,1
"802",30,0,0,12,60000,40,52,0,0,1,1,1
"803",58,1,0,13,27000,40,52,0,0,1,1,5
"804",23,1,0,16,60000,36,50,0,0,1,1,7
"805",24,0,0,13,40000,40,52,0,0,1,1,7
"806",55,0,0,13,87000,40,52,0,0,1,1,1
"807",54,1,0,13,85000,50,52,0,0,1,1,1
"808",55,0,0,18,90000,45,52,0,0,1,1,1
"809",42,1,0,18,125000,38,52,0,0,1,1,7
"810",62,0,0,12,38000,45,52,0,0,1,1,1
"811",60,0,0,20,108000,60,52,0,0,1,1,1
"812",54,1,0,14,49000,43,52,0,0,1,1,1
"813",42,0,0,18,105000,40,52,0,0,1,1,1
"814",20,0,0,12,30000,40,52,0,0,1,1,1
"815",31,1,0,14,60000,48,52,0,0,1,1,5
"816",36,0,0,12,30000,60,52,0,0,1,1,1
"817",58,1,0,13,25000,40,52,0,0,1,1,5
"818",32,1,0,13,23400,40,52,0,0,1,1,1
"819",38,0,0,12,30000,40,52,0,0,1,1,1
"820",39,0,0,18,462545,60,52,0,0,1,1,1
"821",37,0,0,18,46000,44,52,0,0,1,1,1
"822",35,1,0,16,58000,40,52,0,0,1,1,1
"823",58,0,0,14,32500,40,52,0,0,1,1,1
"824",54,1,0,16,70000,40,52,0,0,1,1,1
"825",35,1,0,14,73040,45,52,0,0,1,1,1
"826",40,0,0,18,62650,40,52,0,0,1,1,1
"827",67,0,0,12,50003,40,52,0,0,1,1,1
"828",62,0,0,12,31200,50,52,0,0,1,1,5
"829",40,1,0,16,41200,40,52,0,0,1,1,5
"830",27,0,0,12,30000,50,52,0,0,1,1,7
"831",47,1,0,12,20000,40,52,0,0,1,1,7
"832",42,0,0,14,80000,40,52,0,0,1,1,1
"833",34,0,0,14,40000,40,52,0,0,1,1,1
"834",42,1,1,16,38000,40,52,0,0,1,1,1
"835",48,0,0,18,1e+05,55,52,0,0,1,1,1
"836",52,1,0,16,84000,40,52,0,0,1,1,5
"837",47,0,0,12,35000,40,52,0,0,1,1,1
"838",36,1,0,14,72000,45,52,0,0,1,1,7
"839",39,0,0,12,36000,45,52,0,0,1,1,1
"840",37,1,0,13,38000,40,52,0,0,1,1,1
"841",41,0,0,12,52000,55,52,0,0,1,1,1
"842",47,0,0,16,94000,40,52,0,0,1,1,1
"843",47,1,0,13,30000,38,52,0,0,1,7,1
"844",40,1,0,12,58000,55,52,0,0,1,1,1
"845",31,0,0,20,117000,40,52,0,0,1,1,1
"846",40,0,0,12,69000,45,52,0,0,1,1,1
"847",36,0,0,12,33280,40,52,0,0,1,1,1
"848",55,0,0,13,45000,40,52,0,0,1,1,1
"849",44,1,0,13,27683,40,52,0,0,1,1,1
"850",49,1,0,13,31500,40,50,0,0,1,1,5
"851",45,0,0,13,40000,40,52,0,0,1,1,1
"852",39,1,0,13,28000,38,52,0,0,1,1,1
"853",44,0,0,12,41100,40,52,0,0,1,4,1
"854",47,1,0,12,27000,40,52,0,0,1,4,1
"855",28,0,0,13,34000,45,52,0,0,1,4,1
"856",41,1,0,13,31730,45,52,0,0,1,1,1
"857",45,0,0,13,53319,40,52,0,0,1,1,1
"858",30,0,0,12,22000,40,50,0,0,1,1,1
"859",34,0,0,12,25000,40,50,0,0,1,1,1
"860",36,1,0,12,10000,40,52,0,0,1,1,1
"861",62,0,0,14,50000,40,52,0,0,1,1,1
"862",62,1,1,16,80000,40,52,0,0,1,1,1
"863",45,0,0,12,60000,60,52,0,0,1,1,1
"864",40,1,0,13,48000,45,52,0,0,1,1,1
"865",42,0,0,14,46000,45,52,0,0,1,1,1
"866",37,1,1,16,63000,40,50,0,0,1,1,1
"867",57,1,0,16,52000,48,52,0,0,1,1,1
"868",52,0,0,12,65000,40,52,0,0,1,1,1
"869",28,1,0,16,20700,38,52,0,0,1,1,7
"870",38,0,0,12,25800,40,50,0,0,1,1,5
"871",42,1,0,16,47840,40,52,0,0,1,1,1
"872",39,0,0,13,42000,40,52,0,0,1,1,1
"873",45,0,0,16,70000,40,52,0,0,1,1,1
"874",51,1,0,16,70000,40,52,0,0,1,1,1
"875",53,0,0,14,54000,40,52,1,0,1,1,1
"876",53,0,0,9,31980,60,52,0,0,1,1,1
"877",54,1,0,10,16600,40,52,0,0,1,1,1
"878",67,1,0,18,34000,40,50,0,0,1,1,1
"879",30,0,0,16,90000,65,52,0,0,1,1,1
"880",30,1,0,18,43000,40,52,0,0,1,1,1
"881",46,1,0,13,18000,45,52,0,0,1,1,1
"882",44,0,0,20,57000,36,52,0,0,1,1,1
"883",41,0,0,16,159000,40,52,0,0,1,1,1
"884",43,1,0,16,42000,36,52,0,0,1,1,1
"885",63,1,0,16,56000,48,52,0,0,1,1,1
"886",40,0,0,12,35000,40,52,0,0,1,1,5
"887",53,0,0,14,40000,40,52,0,0,1,1,1
"888",49,1,0,12,10000,40,52,0,0,1,1,1
"889",34,0,0,10,60000,40,52,0,0,1,1,1
"890",61,0,0,12,38000,40,52,0,0,1,1,1
"891",57,1,0,12,19000,40,52,0,0,1,1,1
"892",29,1,0,12,10000,40,52,0,0,1,1,5
"893",53,0,0,16,150000,70,52,0,0,1,1,1
"894",41,1,0,16,125000,40,52,0,0,1,1,1
"895",42,1,0,16,42000,40,52,0,0,1,1,1
"896",62,0,0,12,50000,40,52,0,0,1,1,1
"897",59,1,0,18,18000,40,50,1,0,1,1,4
"898",39,0,0,16,79276,60,52,1,0,1,1,1
"899",36,1,0,14,26000,40,52,0,0,1,1,1
"900",37,0,0,14,36000,40,52,0,0,1,1,1
"901",61,0,0,13,39000,40,52,0,0,1,1,1
"902",59,1,0,12,26500,40,52,0,0,1,1,1
"903",48,0,0,18,59700,40,52,0,0,1,1,1
"904",20,0,0,12,35000,50,52,0,0,1,1,7
"905",19,0,0,11,28000,39,52,0,0,1,1,7
"906",50,1,0,12,18000,40,52,0,0,1,1,7
"907",28,0,0,18,42000,40,52,0,0,1,1,7
"908",57,0,0,13,45000,45,52,0,0,1,1,4
"909",26,0,0,12,32000,46,52,0,0,1,1,1
"910",23,1,0,11,23000,46,52,0,0,1,1,1
"911",41,1,0,12,25000,40,52,0,0,1,1,5
"912",46,1,0,12,35000,40,52,0,0,1,1,1
"913",36,0,0,12,55000,40,52,0,0,1,1,1
"914",39,0,0,12,48000,65,52,0,0,1,1,1
"915",50,1,0,11,23000,38,52,0,0,1,1,1
"916",41,0,0,12,51000,45,52,0,0,1,1,5
"917",49,1,0,18,40000,45,52,0,0,1,1,7
"918",43,1,0,12,24000,40,52,0,0,1,1,5
"919",45,0,0,12,95000,65,52,0,0,1,1,1
"920",47,1,0,13,29000,40,52,0,0,1,1,5
"921",41,1,0,16,35000,40,52,0,0,1,1,1
"922",35,0,0,14,70000,65,52,0,0,1,1,1
"923",35,1,0,14,22000,40,52,0,0,1,1,2
"924",44,1,0,14,54500,70,52,0,0,1,1,1
"925",45,0,0,14,44000,70,52,0,0,1,1,1
"926",44,1,0,14,60000,45,52,0,0,1,1,5
"927",55,0,0,18,389599,70,52,0,0,1,1,5
"928",54,0,0,20,73000,50,52,0,0,1,1,1
"929",36,0,0,16,55000,40,52,0,0,1,1,1
"930",51,0,0,13,56000,50,52,0,0,1,1,1
"931",54,1,0,12,45000,70,52,0,0,1,1,1
"932",59,0,0,8,30000,40,52,0,0,1,1,1
"933",51,0,0,13,28800,44,52,0,0,1,1,1
"934",62,0,0,12,34000,40,52,0,0,1,1,1
"935",22,1,0,12,15000,40,52,0,0,1,1,7
"936",37,0,0,12,32000,40,52,0,0,1,1,1
"937",49,0,0,16,105002,50,52,0,0,1,1,1
"938",45,0,0,14,80000,50,52,0,0,1,1,1
"939",45,1,0,12,80000,50,52,0,0,1,1,1
"940",50,0,0,12,48000,40,52,1,0,1,1,1
"941",48,1,0,12,37000,40,52,1,0,1,1,1
"942",73,0,0,13,10000,45,52,0,0,1,1,1
"943",61,0,0,16,32000,45,52,0,0,1,1,1
"944",58,1,0,12,55000,45,52,0,0,1,1,1
"945",44,0,0,9,19202,40,52,0,0,1,1,1
"946",54,1,0,16,66000,47,52,0,0,1,1,1
"947",51,0,0,12,78000,60,52,0,0,1,1,1
"948",38,0,0,16,70000,50,52,0,0,1,1,7
"949",62,1,0,20,150000,45,52,0,0,1,1,1
"950",68,0,0,20,15101,48,52,0,0,1,1,1
"951",34,1,0,16,105000,40,52,0,0,1,1,1
"952",52,0,0,16,52000,40,52,0,0,1,1,1
"953",35,0,0,18,75000,40,52,0,0,1,1,1
"954",39,0,0,16,170000,55,52,0,0,1,1,1
"955",34,0,0,18,102000,50,52,0,0,1,1,1
"956",60,0,0,16,80000,40,52,1,0,1,1,1
"957",51,0,0,13,36000,40,52,0,0,1,1,1
"958",47,1,0,14,50000,40,52,0,0,1,1,1
"959",49,0,0,12,48000,45,52,0,0,1,1,1
"960",45,0,0,18,180000,50,52,0,0,1,1,1
"961",50,1,0,16,22000,40,52,0,0,1,1,1
"962",52,0,0,16,80000,40,52,0,0,1,1,1
"963",49,0,0,16,159300,40,52,1,0,1,1,1
"964",54,1,0,14,75000,45,52,0,0,1,1,1
"965",55,0,0,12,55000,40,52,0,0,1,1,1
"966",26,0,0,11,21000,40,52,0,0,1,1,7
"967",54,1,0,12,76000,40,52,1,0,1,1,5
"968",58,0,0,14,72000,60,52,0,0,1,1,5
"969",31,0,0,13,45000,72,52,0,0,1,1,7
"970",64,1,0,13,30000,40,52,0,0,1,1,5
"971",58,0,0,14,105000,40,52,0,0,1,1,1
"972",48,1,0,14,38000,40,52,0,0,1,1,1
"973",34,0,0,14,73000,42,52,0,0,1,1,1
"974",24,1,0,16,31000,40,52,0,0,1,1,7
"975",44,0,0,16,150000,50,52,0,0,1,1,1
"976",41,1,0,16,82000,40,52,0,0,1,1,1
"977",37,0,0,12,46000,40,52,0,0,1,1,1
"978",46,1,0,16,22000,40,52,0,0,1,1,1
"979",59,1,0,18,51500,37,52,0,0,1,1,7
"980",60,1,0,18,53000,40,52,0,0,1,1,7
"981",41,1,0,12,21000,40,52,0,0,1,1,1
"982",50,0,0,16,30000,40,49,0,0,1,1,5
"983",51,0,0,16,30000,40,52,0,0,1,1,5
"984",49,1,0,13,68000,45,52,0,0,1,1,7
"985",49,0,0,16,90000,45,52,0,0,1,1,1
"986",46,0,0,13,90000,55,52,0,0,1,1,1
"987",43,0,0,12,87000,45,52,0,0,1,1,1
"988",47,1,0,16,47500,40,52,0,0,1,1,7
"989",48,0,0,18,50000,40,52,0,0,1,1,1
"990",46,0,0,16,175000,55,52,0,0,1,1,5
"991",53,0,0,12,72000,40,52,0,0,1,1,1
"992",62,1,0,12,34000,50,52,0,0,1,1,4
"993",43,0,0,12,42000,50,52,0,0,1,7,1
"994",43,0,0,16,120000,50,52,0,0,1,1,1
