risk_aversion,drug_tolerance,beta,risk_error,prescribing_prob,addict_risk_aversion,addict_drug_tolerance,addict_risk_aversion_growth,search_cost,prescriptions,consumption,V0,V1
high,low,0.94,0.09348001434868125,0.11396869405964072,0.8,0.3,0.8934800143486813,1.4430156529701796,3.0,2.1535079573235363,75.42546203643542,75.42546203643542
low,low,0.94,-0.19201887969303483,0.5227529027118905,0.2,0.3,0.007981120306965184,1.2386235486440547,3.0,0.9000000000401105,75.42546203643542,75.42546203643542
high,low,0.94,-0.12821351615227156,0.4410700638092345,0.8,0.3,0.6717864838477285,1.2794649680953827,3.0,1.6781574442530074,75.42546203643542,75.42546203643542
low,high,0.94,0.043408558669166764,0.44365908009394095,0.2,0.7,0.24340855866916677,1.2781704599530295,7.0,4.901092114063857,75.42546203643542,75.42546203643542
low,low,0.94,0.2375010637726821,0.7424474338756955,0.2,0.3,0.4375010637726821,1.1287762830621522,3.0,0.9180927025154036,75.42546203643542,75.42546203643542
low,high,0.94,0.007506055455219142,0.28648772586920923,0.2,0.7,0.20750605545521916,1.3567561370653953,7.0,4.9005219821705,75.42546203643542,75.42546203643542
high,high,0.94,0.108246912938081,0.6037187816362354,0.8,0.7,0.908246912938081,1.1981406091818823,7.0,5.962337962434643,75.42546203643542,75.42546203643542
high,high,0.94,0.0002463370317307752,0.8705444113666734,0.8,0.7,0.8002463370317309,1.0647277943166633,7.0,5.705875977425704,75.42546203643542,75.42546203643542
high,low,0.94,-0.02416991038853741,0.6642281460996144,0.8,0.3,0.7758300896114626,1.1678859269501927,3.0,1.7503715052604991,75.42546203643542,75.42546203643542
low,low,0.94,-0.010905070766977916,0.045086940413958554,0.2,0.3,0.1890949292330221,1.4774565297930207,3.0,0.900357202201304,75.42546203643542,75.42546203643542
high,high,0.94,0.17245901670989428,0.5486446556801204,0.8,0.7,0.9724590167098943,1.2256776721599398,7.0,6.083628487267378,75.42546203643542,75.42546203643542
low,low,0.94,0.09864755625624477,0.7842354665964554,0.2,0.3,0.2986475562562448,1.1078822667017723,3.0,0.9026320154718644,75.42546203643542,75.42546203643542
low,low,0.94,0.017313096371319347,0.551703877330907,0.2,0.3,0.21731309637131935,1.2241480613345466,3.0,0.9005932851095683,75.42546203643542,75.42546203643542
high,low,0.94,0.06080941776208509,0.784729064401729,0.8,0.3,0.8608094177620851,1.1076354677991356,3.0,1.8183973378111937,75.42546203643542,75.42546203643542
low,low,0.94,-0.08905338029387518,0.41494042412129784,0.2,0.3,0.11094661970612484,1.2925297879393511,3.0,0.9000217275588399,75.42546203643542,75.42546203643542
high,low,0.94,-0.0034355193099391023,0.10162568320633691,0.8,0.3,0.7965644806900609,1.4491871583968314,3.0,1.990562721734772,75.42546203643542,75.42546203643542
low,low,0.94,0.05976317613796239,0.13808077604785374,0.2,0.3,0.2597631761379624,1.430959611976073,3.0,0.9016924478877375,75.42546203643542,75.42546203643542
high,high,0.94,-0.14629153102672285,0.8051937492841086,0.8,0.7,0.6537084689732772,1.0974031253579457,7.0,5.545054385168411,75.42546203643542,75.42546203643542
low,low,0.94,-0.18089860158233972,0.3197857588866988,0.2,0.3,0.019101398417660287,1.3401071205566506,3.0,0.9000000034077311,75.42546203643542,75.42546203643542
low,high,0.94,-0.14202877226080532,0.4824444196340747,0.2,0.7,0.05797122773919469,1.2587777901829627,7.0,4.900000824160056,75.42546203643542,75.42546203643542
low,high,0.94,-0.10338748243731372,0.7939978619375424,0.2,0.7,0.0966125175626863,1.1030010690312289,7.0,4.900009284166697,75.42546203643542,75.42546203643542
low,high,0.94,-0.12159128144669742,0.9983321576185078,0.2,0.7,0.07840871855330259,1.000833921190746,7.0,4.900002966086397,75.42546203643542,75.42546203643542
high,high,0.94,-0.08801210395289545,0.6722775672510779,0.8,0.7,0.7119878960471046,1.163861216374461,7.0,5.661188046423304,75.42546203643542,75.42546203643542
high,low,0.94,-0.0020235221567215054,0.25002064890095455,0.8,0.3,0.7979764778432785,1.3749896755495228,3.0,1.9370198019214722,75.42546203643542,75.42546203643542
low,high,0.94,-0.04070161506034423,0.6005880168000807,0.2,0.7,0.15929838493965578,1.1997059915999597,7.0,4.900123064188224,75.42546203643542,75.42546203643542
low,high,0.94,0.12962036789765105,0.4986700906515035,0.2,0.7,0.32962036789765103,1.2506649546742483,7.0,4.904866437828223,75.42546203643542,75.42546203643542
low,high,0.94,0.050282733626665604,0.1842736804731886,0.2,0.7,0.25028273362666564,1.4078631597634057,7.0,4.901382658390654,75.42546203643542,75.42546203643542
high,low,0.94,0.1858512166318547,0.7701873653534033,0.8,0.3,0.9858512166318547,1.1149063173232983,3.0,1.9952231050832134,75.42546203643542,75.42546203643542
low,high,0.94,-0.042389245590964644,0.480170326727002,0.2,0.7,0.15761075440903538,1.259914836636499,7.0,4.900122537898839,75.42546203643542,75.42546203643542
high,low,0.94,-0.0714051127668233,0.15207249052273808,0.8,0.3,0.7285948872331768,1.423963754738631,3.0,1.8585319295365532,75.42546203643542,75.42546203643542
high,low,0.94,-0.1680798069363341,0.28902057306461093,0.8,0.3,0.631920193063666,1.3554897134676946,3.0,1.6637021584258491,75.42546203643542,75.42546203643542
high,low,0.94,0.1162136184219525,0.9394439882294622,0.8,0.3,0.9162136184219526,1.030278005885269,3.0,1.8235286167314126,75.42546203643542,75.42546203643542
low,high,0.94,0.21505314372379258,0.034849396073480476,0.2,0.7,0.4150531437237926,1.4825753019632597,7.0,4.918261451716712,75.42546203643542,75.42546203643542
high,low,0.94,0.005892307485731893,0.47840264912930575,0.8,0.3,0.8058923074857319,1.260798675435347,3.0,1.8627022941789755,75.42546203643542,75.42546203643542
low,high,0.94,0.09778630922230282,0.4916820825015379,0.2,0.7,0.2977863092223028,1.254158958749231,7.0,4.902936812502188,75.42546203643542,75.42546203643542
high,high,0.94,0.04996134383612374,0.7639749096631826,0.8,0.7,0.8499613438361238,1.1180125451684086,7.0,5.812421782768057,75.42546203643542,75.42546203643542
high,low,0.94,0.03284748402769916,0.6697289699827986,0.8,0.3,0.8328474840276991,1.1651355150086007,3.0,1.8270075857524795,75.42546203643542,75.42546203643542
high,low,0.94,0.0821166227071587,0.3861836916477709,0.8,0.3,0.8821166227071587,1.3069081541761145,3.0,2.017255690242181,75.42546203643542,75.42546203643542
low,low,0.94,0.02049637115117272,0.8181702772803313,0.2,0.3,0.22049637115117274,1.0909148613598343,3.0,0.9005685885242485,75.42546203643542,75.42546203643542
low,high,0.94,-0.1213248617019092,0.8750141133705778,0.2,0.7,0.07867513829809081,1.062492943314711,7.0,4.900003202680601,75.42546203643542,75.42546203643542
high,low,0.94,-0.045746920930213174,0.1593823278313301,0.8,0.3,0.7542530790697869,1.420308836084335,3.0,1.8983415665665226,75.42546203643542,75.42546203643542
low,low,0.94,0.04510090460358506,0.04041105833716363,0.2,0.3,0.24510090460358508,1.4797944708314181,3.0,0.9013089587810481,75.42546203643542,75.42546203643542
low,high,0.94,0.009178187469436936,0.5519362527300926,0.2,0.7,0.20917818746943695,1.2240318736349538,7.0,4.900490201577487,75.42546203643542,75.42546203643542
high,low,0.94,-0.12909648097144533,0.047955322627486585,0.8,0.3,0.6709035190285547,1.4760223386862568,3.0,1.7962269879599684,75.42546203643542,75.42546203643542
high,low,0.94,0.026891936422273322,0.08852737199310912,0.8,0.3,0.8268919364222733,1.4557363140034454,3.0,2.0478725275441416,75.42546203643542,75.42546203643542
high,high,0.94,0.08462126220672442,0.3533902165015913,0.8,0.7,0.8846212622067244,1.3233048917492043,7.0,6.035289535851689,75.42546203643542,75.42546203643542
high,low,0.94,0.016942504162983978,0.793836575358072,0.8,0.3,0.816942504162984,1.103081712320964,3.0,1.7567360663309368,75.42546203643542,75.42546203643542
high,high,0.94,-0.03233087788295356,0.6000703192527304,0.8,0.7,0.7676691221170465,1.1999648403736347,7.0,5.762255774752921,75.42546203643542,75.42546203643542
low,low,0.94,-0.011404823529670738,0.6868106835387151,0.2,0.3,0.18859517647032928,1.1565946582306426,3.0,0.9002759523437928,75.42546203643542,75.42546203643542
low,low,0.94,-0.09278191046209139,0.022391983702816254,0.2,0.3,0.10721808953790862,1.4888040081485918,3.0,0.9000210949184989,75.42546203643542,75.42546203643542
low,high,0.94,0.0763377538734506,0.9249783924142073,0.2,0.7,0.2763377538734506,1.0375108037928964,7.0,4.901671836274265,75.42546203643542,75.42546203643542
low,high,0.94,-0.1395438404593264,0.12753540808093422,0.2,0.7,0.0604561595406736,1.4362322959595328,7.0,4.900001159918472,75.42546203643542,75.42546203643542
low,high,0.94,-0.14251526068593423,0.9608878046733729,0.2,0.7,0.05748473931406578,1.0195560976633136,7.0,4.900000639991133,75.42546203643542,75.42546203643542
low,low,0.94,-0.12392520351183733,0.6460667456702893,0.2,0.3,0.07607479648816268,1.1769666271648553,3.0,0.9000029989425401,75.42546203643542,75.42546203643542
high,low,0.94,0.1512620039661065,0.5539363092831223,0.8,0.3,0.9512620039661066,1.2230318453584388,3.0,2.0489812804173617,75.42546203643542,75.42546203643542
low,low,0.94,0.10473162391880562,0.6374625735079092,0.2,0.3,0.30473162391880565,1.1812687132460453,3.0,0.9031041044877053,75.42546203643542,75.42546203643542
high,high,0.94,-0.02238954774859458,0.5954904011993123,0.8,0.7,0.7776104522514055,1.2022547994003439,7.0,5.777908252234486,75.42546203643542,75.42546203643542
low,high,0.94,-0.05203705652663176,0.43655267615783966,0.2,0.7,0.14796294347336825,1.2817236619210801,7.0,4.900090899022574,75.42546203643542,75.42546203643542
high,high,0.94,-0.005796928783732753,0.4762455117685097,0.8,0.7,0.7942030712162673,1.261877244115745,7.0,5.846088059544016,75.42546203643542,75.42546203643542
low,high,0.94,0.03281158687475589,0.7564927189988103,0.2,0.7,0.2328115868747559,1.1217536405005948,7.0,4.9007672209316615,75.42546203643542,75.42546203643542
high,high,0.94,-0.06095948258701757,0.05494895548652445,0.8,0.7,0.7390405174129825,1.4725255222567377,7.0,5.909016207084449,75.42546203643542,75.42546203643542
low,low,0.94,-0.1351159267844276,0.1657551126696919,0.2,0.3,0.06488407321557241,1.417122443665154,3.0,0.9000016296633723,75.42546203643542,75.42546203643542
low,low,0.94,0.10772871584343009,0.011526798822412032,0.2,0.3,0.3077287158434301,1.494236600588794,3.0,0.904123438225504,75.42546203643542,75.42546203643542
low,high,0.94,0.07461166502101285,0.19344264403446365,0.2,0.7,0.27461166502101286,1.4032786779827682,7.0,4.902191486669259,75.42546203643542,75.42546203643542
low,low,0.94,-0.010622885144524105,0.7829639610110943,0.2,0.3,0.1893771148554759,1.1085180194944528,3.0,0.900270010240894,75.42546203643542,75.42546203643542
high,high,0.94,-0.09125735149463239,0.7422612051167063,0.8,0.7,0.7087426485053676,1.1288693974416468,7.0,5.634098622017199,75.42546203643542,75.42546203643542
high,high,0.94,0.06284881863447615,0.9533674953611536,0.8,0.7,0.8628488186344762,1.0233162523194232,7.0,5.750997447952354,75.42546203643542,75.42546203643542
low,high,0.94,-0.003331595177682876,0.9734688611897515,0.2,0.7,0.19666840482231712,1.0132655694051242,7.0,4.900298123534715,75.42546203643542,75.42546203643542
low,high,0.94,-0.13569182681571904,0.9901497250411824,0.2,0.7,0.06430817318428098,1.0049251374794088,7.0,4.900001105260306,75.42546203643542,75.42546203643542
low,high,0.94,0.08922180677495355,0.7943889094883274,0.2,0.7,0.28922180677495357,1.1028055452558363,7.0,4.902231794049893,75.42546203643542,75.42546203643542
high,low,0.94,0.04143003651638205,0.7978711254945656,0.8,0.3,0.841430036516382,1.1010644372527172,3.0,1.7873301727332784,75.42546203643542,75.42546203643542
low,low,0.94,-0.060617474221367346,0.27020303282030744,0.2,0.3,0.13938252577863267,1.3648984835898463,3.0,0.9000718029028426,75.42546203643542,75.42546203643542
high,high,0.94,0.07713666731969956,0.24706987081493337,0.8,0.7,0.8771366673196996,1.3764650645925334,7.0,6.068420790941777,75.42546203643542,75.42546203643542
low,low,0.94,0.038123423839867006,0.4745216943761984,0.2,0.3,0.238123423839867,1.2627391528119007,3.0,0.9009667723890615,75.42546203643542,75.42546203643542
high,high,0.94,-0.07375096369163835,0.3175139746000567,0.8,0.7,0.7262490363083617,1.3412430126999717,7.0,5.799216844916261,75.42546203643542,75.42546203643542
high,high,0.94,0.05988852273948014,0.7684856187718787,0.8,0.7,0.8598885227394801,1.1157571906140606,7.0,5.823894506401154,75.42546203643542,75.42546203643542
low,high,0.94,-0.20352238542290968,0.37763380578634353,0.2,0.7,-0.0035223854229096685,1.3111830971068281,7.0,4.899999999999289,75.42546203643542,75.42546203643542
low,low,0.94,-0.08721597146988484,0.9257036677220478,0.2,0.3,0.11278402853011517,1.037148166138976,3.0,0.9000189268708728,75.42546203643542,75.42546203643542
low,low,0.94,0.09813239057153579,0.7725077515699175,0.2,0.3,0.2981323905715358,1.1137461242150413,3.0,0.902623203711674,75.42546203643542,75.42546203643542
low,low,0.94,0.10833149551792765,0.9240367732149016,0.2,0.3,0.30833149551792766,1.0379816133925492,3.0,0.9028925382298427,75.42546203643542,75.42546203643542
high,low,0.94,-0.20937791035505682,0.4506144015678971,0.8,0.3,0.5906220896449432,1.2746927992160515,3.0,1.5599980307841346,75.42546203643542,75.42546203643542
high,low,0.94,0.045449973069526334,0.2632850639190918,0.8,0.3,0.8454499730695264,1.368357468040454,3.0,2.009326684850112,75.42546203643542,75.42546203643542
high,high,0.94,-0.08481926756073305,0.23325065721076077,0.8,0.7,0.7151807324392669,1.3833746713946196,7.0,5.809828584023044,75.42546203643542,75.42546203643542
high,low,0.94,0.07644008831235832,0.7606371136773226,0.8,0.3,0.8764400883123584,1.1196814431613387,3.0,1.8495050370930302,75.42546203643542,75.42546203643542
low,low,0.94,0.20039976826833247,0.18748358855188418,0.2,0.3,0.40039976826833246,1.406258205724058,3.0,0.9144721867126672,75.42546203643542,75.42546203643542
low,low,0.94,0.055497584769683556,0.17230992596291983,0.2,0.3,0.25549758476968354,1.41384503701854,3.0,0.9015393444389946,75.42546203643542,75.42546203643542
high,high,0.94,0.029181216385030274,0.4372393554970959,0.8,0.7,0.8291812163850303,1.2813803222514522,7.0,5.913887735400392,75.42546203643542,75.42546203643542
low,low,0.94,-0.04434732614861425,0.6479522290674745,0.2,0.3,0.15565267385138576,1.1760238854662628,3.0,0.9001074481816153,75.42546203643542,75.42546203643542
low,high,0.94,0.07133691111796973,0.29548268683578616,0.2,0.7,0.27133691111796976,1.3522586565821069,7.0,4.901988859727721,75.42546203643542,75.42546203643542
low,high,0.94,0.13154603146569316,0.07561790973238258,0.2,0.7,0.33154603146569317,1.4621910451338087,7.0,4.905857648254041,75.42546203643542,75.42546203643542
high,high,0.94,-0.1310778892759745,0.004411843936484416,0.8,0.7,0.6689221107240255,1.4977940780317578,7.0,5.8060904404552085,75.42546203643542,75.42546203643542
low,low,0.94,-0.17121169005662548,0.09227463987918394,0.2,0.3,0.02878830994337453,1.453862680060408,3.0,0.900000028747775,75.42546203643542,75.42546203643542
low,high,0.94,0.003328859305482849,0.1802644978948047,0.2,0.7,0.20332885930548286,1.4098677510525977,7.0,4.90048997452192,75.42546203643542,75.42546203643542
high,low,0.94,0.04389888501782362,0.2311044955130921,0.8,0.3,0.8438988850178236,1.384447752243454,3.0,2.019797740573754,75.42546203643542,75.42546203643542
high,low,0.94,0.06088319721500956,0.7533648436377011,0.8,0.3,0.8608831972150096,1.1233175781811495,3.0,1.8314999675592678,75.42546203643542,75.42546203643542
high,low,0.94,0.046972990090661755,0.3488308096864301,0.8,0.3,0.8469729900906618,1.3255845951567848,3.0,1.9770711658418678,75.42546203643542,75.42546203643542
high,low,0.94,-0.01866743436927975,0.34189546880007005,0.8,0.3,0.7813325656307203,1.329052265599965,3.0,1.876308268647402,75.42546203643542,75.42546203643542
low,low,0.94,-0.1925836014259339,0.33391064484552113,0.2,0.3,0.007416398574066119,1.3330446775772393,3.0,0.9000000000299094,75.42546203643542,75.42546203643542
high,low,0.94,0.046918916975757674,0.7275212396605643,0.8,0.3,0.8469189169757577,1.136239380169718,3.0,1.8231496916699068,75.42546203643542,75.42546203643542
high,low,0.94,-0.05491446982852691,0.2865283484519694,0.8,0.3,0.7450855301714732,1.3567358257740154,3.0,1.8391889077690307,75.42546203643542,75.42546203643542
high,low,0.94,-0.03990608978551952,0.3813003971828508,0.8,0.3,0.7600939102144805,1.3093498014085747,3.0,1.8292653698483843,75.42546203643542,75.42546203643542
low,low,0.94,0.16639795180172626,0.3921015416471889,0.2,0.3,0.3663979518017263,1.3039492291764057,3.0,0.9086104503777647,75.42546203643542,75.42546203643542
low,low,0.94,-0.04275950843425824,0.00463604635604753,0.2,0.3,0.15724049156574177,1.4976819768219762,3.0,0.9001439599104124,75.42546203643542,75.42546203643542
low,high,0.94,-0.05682909533919729,0.552998726109701,0.2,0.7,0.14317090466080273,1.2235006369451495,7.0,4.9000736000391925,75.42546203643542,75.42546203643542
low,high,0.94,-0.10731516011310299,0.9329966590753442,0.2,0.7,0.09268483988689702,1.0335016704623279,7.0,4.900007068946634,75.42546203643542,75.42546203643542
high,high,0.94,-0.04492399099316928,0.7384989361414181,0.8,0.7,0.7550760090068308,1.130750531929291,7.0,5.695893834340761,75.42546203643542,75.42546203643542
low,low,0.94,0.09775850003146996,0.18482064852035962,0.2,0.3,0.29775850003147,1.4075896757398203,3.0,0.9032945561431961,75.42546203643542,75.42546203643542
high,low,0.94,0.07107587857992907,0.7037106578282323,0.8,0.3,0.8710758785799291,1.1481446710858838,3.0,1.8661990340947097,75.42546203643542,75.42546203643542
low,high,0.94,-0.013737668244663699,0.1937242147242606,0.2,0.7,0.18626233175533632,1.4031378926378697,7.0,4.900314575959824,75.42546203643542,75.42546203643542
high,low,0.94,0.07937192769933948,0.6777937833838426,0.8,0.3,0.8793719276993395,1.1611031083080787,3.0,1.888750086535673,75.42546203643542,75.42546203643542
low,low,0.94,0.1060406422083081,0.9134754423297762,0.2,0.3,0.3060406422083081,1.0432622788351118,3.0,0.9028008446945721,75.42546203643542,75.42546203643542
low,high,0.94,0.011912104420268813,0.7362978588049163,0.2,0.7,0.2119121044202688,1.1318510705975418,7.0,4.900483691112492,75.42546203643542,75.42546203643542
high,low,0.94,-0.15909758759946543,0.20551293033751183,0.8,0.3,0.6409024124005346,1.3972435348312442,3.0,1.7012388365356277,75.42546203643542,75.42546203643542
low,high,0.94,-0.05826081544194303,0.2601070094547203,0.2,0.7,0.14173918455805698,1.36994649527264,7.0,4.900078370615044,75.42546203643542,75.42546203643542
high,high,0.94,0.08504754096086317,0.1895909322467546,0.8,0.7,0.8850475409608632,1.4052045338766228,7.0,6.106279068817258,75.42546203643542,75.42546203643542
high,low,0.94,-0.021425436510508166,0.945230102376188,0.8,0.3,0.7785745634894918,1.027384948811906,3.0,1.6513779787738736,75.42546203643542,75.42546203643542
low,high,0.94,-0.15445861959873586,0.4079788027757565,0.2,0.7,0.04554138040126415,1.2960105986121218,7.0,4.9000002538864385,75.42546203643542,75.42546203643542
low,low,0.94,0.016550978718650352,0.5027375784878908,0.2,0.3,0.21655097871865037,1.2486312107560547,3.0,0.9005946137405673,75.42546203643542,75.42546203643542
low,low,0.94,0.14598401143560222,0.55042961524969,0.2,0.3,0.3459840114356022,1.224785192375155,3.0,0.9060721162238504,75.42546203643542,75.42546203643542
low,high,0.94,-0.050569666872055746,0.3206703825732232,0.2,0.7,0.14943033312794426,1.3396648087133884,7.0,4.900099813658068,75.42546203643542,75.42546203643542
high,high,0.94,0.019150846184383973,0.8762107005523325,0.8,0.7,0.819150846184384,1.0618946497238337,7.0,5.72753484167337,75.42546203643542,75.42546203643542
low,high,0.94,0.040593554562895595,0.7357967365539703,0.2,0.7,0.2405935545628956,1.1321016317230148,7.0,4.900912652313389,75.42546203643542,75.42546203643542
high,low,0.94,0.18222745806971696,0.1253166895041039,0.8,0.3,0.982227458069717,1.437341655247948,3.0,2.3054813923966773,75.42546203643542,75.42546203643542
low,low,0.94,-0.054363846495944335,0.9173957111601879,0.2,0.3,0.14563615350405568,1.041302144419906,3.0,0.9000682217353919,75.42546203643542,75.42546203643542
low,low,0.94,-0.08576271255241999,0.9290327016619202,0.2,0.3,0.11423728744758002,1.03548364916904,3.0,0.9000201457136643,75.42546203643542,75.42546203643542
low,high,0.94,0.20717411580085865,0.880216728611057,0.2,0.7,0.40717411580085866,1.0598916356944714,7.0,4.911862118948386,75.42546203643542,75.42546203643542
high,low,0.94,-0.21762588533679886,0.4042170338278198,0.8,0.3,0.5823741146632012,1.2978914830860901,3.0,1.5602994896339069,75.42546203643542,75.42546203643542
low,low,0.94,0.19959735913646898,0.7161158506264589,0.2,0.3,0.399597359136469,1.1419420746867706,3.0,0.9116347517640858,75.42546203643542,75.42546203643542
high,high,0.94,-0.05546883451891781,0.3505966248316672,0.8,0.7,0.7445311654810822,1.3247016875841664,7.0,5.8161607707131795,75.42546203643542,75.42546203643542
high,low,0.94,0.03867632828198964,0.26192898509116136,0.8,0.3,0.8386763282819897,1.3690355074544194,3.0,1.9987722780694557,75.42546203643542,75.42546203643542
low,high,0.94,-0.04946017932782484,0.2919731539891597,0.2,0.7,0.15053982067217517,1.3540134230054202,7.0,4.900104683911472,75.42546203643542,75.42546203643542
low,low,0.94,0.22211709132167773,0.010797727133911583,0.2,0.3,0.42211709132167774,1.4946011364330443,3.0,0.9200304170879584,75.42546203643542,75.42546203643542
high,high,0.94,-0.053581100949353415,0.555610772310811,0.8,0.7,0.7464188990506466,1.2221946138445945,7.0,5.747946885362056,75.42546203643542,75.42546203643542
high,low,0.94,-0.043284593763296346,0.002668344334952777,0.8,0.3,0.7567154062367037,1.4986658278325236,3.0,1.957719533466913,75.42546203643542,75.42546203643542
high,low,0.94,0.07371312911497123,0.7389738036624703,0.8,0.3,0.8737131291149712,1.1305130981687648,3.0,1.8549632870585921,75.42546203643542,75.42546203643542
high,low,0.94,0.07140110740720046,0.03533812423896732,0.8,0.3,0.8714011074072006,1.4823309378805163,3.0,2.1480092587366464,75.42546203643542,75.42546203643542
high,low,0.94,0.07484419395141742,0.8796512598629159,0.8,0.3,0.8748441939514174,1.060174370068542,3.0,1.7969963859172844,75.42546203643542,75.42546203643542
low,low,0.94,-0.02459391649927523,0.6835836410481131,0.2,0.3,0.17540608350072479,1.1582081794759436,3.0,0.9001923135505276,75.42546203643542,75.42546203643542
low,low,0.94,0.024658096670320467,0.17390299299390233,0.2,0.3,0.22465809667032047,1.413048503503049,3.0,0.9008086627629224,75.42546203643542,75.42546203643542
low,high,0.94,-0.08520164219808346,0.41926935528976506,0.2,0.7,0.11479835780191655,1.2903653223551175,7.0,4.900025727113391,75.42546203643542,75.42546203643542
low,low,0.94,-0.13957635314652334,0.34478349814827425,0.2,0.3,0.060423646853476676,1.3276082509258629,3.0,0.9000010693124174,75.42546203643542,75.42546203643542
high,low,0.94,-0.10209209303437328,0.49150665022515994,0.8,0.3,0.6979079069656268,1.25424667488742,3.0,1.7000748278234292,75.42546203643542,75.42546203643542
high,low,0.94,0.11171591123679957,0.40331324638634114,0.8,0.3,0.9117159112367996,1.2983433768068293,3.0,2.0566820193920226,75.42546203643542,75.42546203643542
high,high,0.94,-0.20946741777312827,0.6114947770560951,0.8,0.7,0.5905325822268718,1.1942526114719525,7.0,5.518231358917183,75.42546203643542,75.42546203643542
low,low,0.94,-0.06514473606030707,0.9783734674431214,0.2,0.3,0.13485526393969294,1.0108132662784393,3.0,0.9000450827552192,75.42546203643542,75.42546203643542
high,high,0.94,0.07949021519653736,0.5526074369197194,0.8,0.7,0.8794902151965374,1.2236962815401404,7.0,5.942227205377508,75.42546203643542,75.42546203643542
low,low,0.94,0.07757391128753294,0.8071671455378422,0.2,0.3,0.27757391128753295,1.096416427231079,3.0,0.9018066280929857,75.42546203643542,75.42546203643542
high,low,0.94,-0.07853797425854486,0.6844659818428606,0.8,0.3,0.7214620257414552,1.1577670090785697,3.0,1.6698179194113498,75.42546203643542,75.42546203643542
high,high,0.94,0.0037235398160441707,0.5888366459098671,0.8,0.7,0.8037235398160442,1.2055816770450665,7.0,5.817444917666725,75.42546203643542,75.42546203643542
high,low,0.94,-0.006061840094783059,0.7490074110180931,0.8,0.3,0.793938159905217,1.1254962944909535,3.0,1.7434850995013862,75.42546203643542,75.42546203643542
high,high,0.94,0.1333297699957767,0.9114964734374714,0.8,0.7,0.9333297699957768,1.0442517632812642,7.0,5.857963838359562,75.42546203643542,75.42546203643542
low,high,0.94,-0.1234860259862939,0.44861148290730724,0.2,0.7,0.0765139740137061,1.2756942585463464,7.0,4.900003345418055,75.42546203643542,75.42546203643542
high,high,0.94,0.11705449558506745,0.19734057317391696,0.8,0.7,0.9170544955850675,1.4013297134130416,7.0,6.157576059281146,75.42546203643542,75.42546203643542
high,high,0.94,0.023705798761702757,0.9305616308503648,0.8,0.7,0.8237057987617028,1.0347191845748176,7.0,5.711965647456548,75.42546203643542,75.42546203643542
low,low,0.94,0.11032942005871237,0.8110067913216484,0.2,0.3,0.3103294200587124,1.0944966043391757,3.0,0.9031501350113985,75.42546203643542,75.42546203643542
low,high,0.94,-0.1208025001957534,0.3065264206456658,0.2,0.7,0.0791974998042466,1.3467367896771671,7.0,4.900004196044464,75.42546203643542,75.42546203643542
high,high,0.94,-0.06790786580333347,0.8856966988692085,0.8,0.7,0.7320921341966666,1.0571516505653957,7.0,5.6158869869262436,75.42546203643542,75.42546203643542
low,high,0.94,0.043315320656599106,0.6210172188105756,0.2,0.7,0.2433153206565991,1.1894913905947122,7.0,4.901014398460595,75.42546203643542,75.42546203643542
low,low,0.94,-0.04071161011668667,0.915952301488441,0.2,0.3,0.15928838988331334,1.0420238492557794,3.0,0.9001068558419886,75.42546203643542,75.42546203643542
low,low,0.94,-0.055895418993412285,0.814726199803542,0.2,0.3,0.14410458100658774,1.092636900098229,3.0,0.9000678992220392,75.42546203643542,75.42546203643542
low,low,0.94,0.10156198730945552,0.7982283810629768,0.2,0.3,0.30156198730945555,1.1008858094685117,3.0,0.9027455240795123,75.42546203643542,75.42546203643542
high,high,0.94,-0.016050262000084543,0.49704665781835133,0.8,0.7,0.7839497379999155,1.2514766710908243,7.0,5.823172868667554,75.42546203643542,75.42546203643542
low,high,0.94,-0.196000798874079,0.4306914897279519,0.2,0.7,0.003999201125921004,1.284654255136024,7.0,4.900000000001314,75.42546203643542,75.42546203643542
low,high,0.94,-0.008662085980071746,0.10987047314661047,0.2,0.7,0.19133791401992828,1.4450647634266947,7.0,4.900370588967372,75.42546203643542,75.42546203643542
low,low,0.94,-0.017878922946673963,0.39115631312648946,0.2,0.3,0.18212107705332606,1.3044218434367552,3.0,0.9002613479590679,75.42546203643542,75.42546203643542
high,low,0.94,-0.023197147035033578,0.2815686961969306,0.8,0.3,0.7768028529649664,1.3592156519015348,3.0,1.8912355786527983,75.42546203643542,75.42546203643542
high,high,0.94,-0.0441825549012915,0.717434243446441,0.8,0.7,0.7558174450987085,1.1412828782767794,7.0,5.704293282687115,75.42546203643542,75.42546203643542
low,high,0.94,0.03199614234151172,0.8566578591132291,0.2,0.7,0.23199614234151172,1.0716710704433854,7.0,4.900720220244082,75.42546203643542,75.42546203643542
high,high,0.94,0.028636377532888554,0.8543934051692202,0.8,0.7,0.8286363775328885,1.0728032974153898,7.0,5.748154740156251,75.42546203643542,75.42546203643542
high,high,0.94,-0.05026764650688063,0.5239530296091222,0.8,0.7,0.7497323534931194,1.238023485195439,7.0,5.7636975724537525,75.42546203643542,75.42546203643542
high,high,0.94,-0.03458488754588902,0.8872518694848219,0.8,0.7,0.765415112454111,1.056374065257589,7.0,5.656291155168215,75.42546203643542,75.42546203643542
low,low,0.94,0.025597401909072667,0.987103517941528,0.2,0.3,0.22559740190907268,1.006448241029236,3.0,0.9005881145366227,75.42546203643542,75.42546203643542
